rating,review_title,review_content,Sentiment_Score,Sentiment
1,Did not meet expectations,Bad quality. Bad performance.,0.0,Neutral
4,Really Nice,"The camera is quite good.... But in zoom performance bad
Video quality is not as good as expected... Whenever you zoom it fades .
Battery drainage quite early
Display is good... Sounds also good
Clearly not like dslr like video quality and as well as pictures.",0.6,Positive
5,Wonderful,Cemara quality😊 👌👌,1.0,Positive
4,Worth the money,Battery back up could be better it's draining very fast,0.3,Positive
5,Terrific purchase,Camera performance is very good.. Design is awesome,0.0,Neutral
4,Very Good,Every thing is good except battery. Battery is draining too fast.,0.9099999999999999,Positive
3,Good,Battery drawing very fast.,0.7,Positive
5,Simply awesome,There is a great loke redmi note 13 Pro 5G,1.0,Positive
5,Fabulous!,Camera and other things are good and performance is also good value for money product.,0.5,Positive
5,Wonderful,Awesome phone,1.0,Positive
5,Brilliant,Nothing more expecting from xiomi.. Absolute great,0.9,Positive
5,Terrific,Must buy this phone. It's display quality and battery back is awesome. Best phone in 2024,0.0,Neutral
4,Good quality product,"Overall good but heating problem in gaming time.
Display and design very good
Not satisfied with Selfie camera😊",0.7,Positive
5,Great product,"Amazing photos, elegant design",0.8,Positive
5,Worth every penny,"Camera and display quality is awesome
There is no comparison in this segment.",0.3,Positive
5,Best in the market!,Amazing camera and Good performance..best choice,1.0,Positive
5,Highly recommended,"Great phone, lovely weight balance. The in hand feel is amazing it's so lite that I barely feel it in my pocket. The images from the camera are decent too in every lighting condition. I have attached some samples with this review. I'm very satisfied with the phone. I do get around 5-6 hour of SOT which is pretty good for a phone of this size. The screen is bright and vibrant which is expected from a Samsung. I would definitely recommend if you are looking for a tiny and complete phone with al...
READ MORE",0.16,Positive
5,Must buy!,"Amazing Product, Light Weight, Best Camera, Handy, Compact Premium Smart Phone.",0.0,Neutral
5,Classy product,"Samsung Galaxy s series great features at attractive price like always.
pros.
1. Killer Look with handy weight balance
2. Super Smooth scrolling experience in display
3. Fast Fingerprint sensor
4. Audio quality super.
5. Battery hold almost for a day even in heavy use not gaming.
6. gaming experience very smooth without any lag.
7. Phone has Reverse Charging Features to charge other gadgets wirelessly
8. camera... that is the best part of s series , awesome like always ..
9. 5g connectivity...
READ MORE",0.1,Positive
5,Just wow!,"This is the best Android device available to those who don't like big phones but want everything that a big phone can do.

Everything is super smooth here.

Great camera quality and great video recording capabilities thanks to super stabilised video.

Battery is great too if you don't Play too much heavy games then it will last whole day.

Display is the best in the segment super bright and punchy, colours are just awesome ofcourse it is a Samsung display.

Man the processor.... What a great ...
READ MORE",0.125,Positive
5,Must buy!,Camera quality is like dslr. Compact phone with powerful features. Battery is also good which last a entire day. Overall happy to choose this against iPhone 14,0.0,Neutral
5,Must buy!,"Finally received after 20 days in pre-order sale. Mobile is great in every aspect.
Camera is perfect.",0.0,Neutral
5,Highly recommended,"Amazing camera, good feel in hand, good battery",0.16,Positive
5,Wonderful,"Portrait mode is excellent.
Night mode performance is very good.pictures are clear and sharp.
Charging speed could have been better but yes battery is optimised very well so easily lasts for a day.",1.0,Positive
5,Highly recommended,This time Samsung does very well. Currently Best Premium Smartphone in market.,0.16,Positive
5,Excellent,"From iphone 12 mini to this
Best phone",1.0,Positive
5,Worth every penny,Upgraded from iPhone 12 mini to s23. Fulfilling my need very nicely. Good camera even better than iPhone 12 mini. Better battery performance. I am not a gamer so don't know about gaming experience.,0.3,Positive
5,Worth every penny,"Received this beauty on 27 Feb 2023 and hands down to the performance of the phone. This is my first Samsung phone and I am very impressed. The images are spot on, stable videos and can shoot in 8k is a big plus for me. As the gen 2 is very power efficient my phone with moderate usage easily last around a day which is very impressive by a compact smart phone. Cream color is like a treat to watch. Just close your eyes and grab this amazing product by Samsung.",0.3,Positive
4,Good quality product,Nice phone with best camera. Face id recognization average..,0.7,Positive
5,Brilliant,"Worth the wait, upgraded from Pixel 4a.",0.9,Positive
4,Worth the money,"Amazing camera.
Loved the design and look and feel of the phone.
Battery could have been better. However it works for me. Light weight as well.
Overall its a really good phone. Didnt like iphone much from the store. Moreover it felt like I am giving up too many features in iphone and the price range is similar.

Hence got the s23 and I absolutely love this phone.",0.3,Positive
5,Must buy!,"Amazing phone by Samsung, except battery life it gives absolute flagship performance and I loved it...",0.0,Neutral
5,Mind-blowing purchase,"Camera and display quality are Excellent, Battery is Okay but can be improved. Screen size is small.",0.0,Neutral
5,Best in the market!,"Pros
1. Great Battery 🔋
2. Great Camera 📷 👌
3. Great Display 👍 👌
4. Top notch Performance 👌
5. Smooth Andriod experience. Got covered by 4 years updates along with security patches.
6. Elegant and powerful.

Cons
1. Charger must be included in box.
2. Heating issues.",1.0,Positive
5,Just wow!,Superb phone....,0.125,Positive
5,Great product,"Nothing to say anything
Wow osm 👌 mind blowing performance
Love you Samsung #s23",0.8,Positive
5,Simply awesome,"ABSOLUTE BEAST.

🌟🌟🌟🌟🌟
Camera, display, performance, design and build quality, apart from fast charging everything is outstanding",1.0,Positive
5,Best in the market!,"Amazing camera😍😍, display, performance and design. The only problem is the battery but i think it should be fine for normal users🤩🤩",1.0,Positive
4,Wonderful,On first day phone screen went complete black while running some backup restore but after hard reset phone is working fine and not faced any problem. I was looking for compact phone for single hand use. Camera and battery life is good.,1.0,Positive
5,Classy product,Love it,0.1,Positive
5,Terrific purchase,"Camera, design, performance, form factor everything is top notch",0.0,Neutral
5,Fabulous!,"Superb camera.
Handy size with decent battery.
Display quality is outstanding.",0.5,Positive
5,Great product,"I am giving the review after 10 months, this is a very good mobile, you will not find anything better than this in the market, till now not any issue with it ❤️❤",0.8,Positive
4,Very Good,"User experience is amazing. Display and performance are top notch! Camera is also really nice, best part, photos are natural. The only draw back is battery backup and heating issue, if these two things were better this would have been the best flagship in this range.",0.9099999999999999,Positive
5,Best in the market!,"Very very nice phone..😍😍
Camera is Lub 🥰🥰🥰
Display is superb..👍👍",1.0,Positive
5,Super!,Worth 💓,0.41666666666666663,Positive
4,Delightful,"Writing brutally honest review

I have been using this beast for the last 2 weeks so I have pretty much experienced everything.

I wanted a compact phone for work purposes and my usage includes 30+ calls in a day , 8-10 emails , opening 2-3 sheets as and when required. While I was searching for a compact and powerful device almost everyone suggested that I go for an iPhone 13/14. But since I've used apple I was more inclined towards Android and there're hardly any options available in Androi...
READ MORE",1.0,Positive
5,Classy product,great picture quality just wow... powerful performance ....only heting problem,0.1,Positive
5,Awesome,"Nice design , handy phone night Camra awesome",1.0,Positive
5,Classy product,I was using iPhone for a long time while switching back to Android I had my doubts but this phone absolutely crush the iphone last I used was 12 pro and got 14 pro for my friend well i still don't think it can go toe to toe against 14 pro but other than that it will be absolute winner in camera display sound battery backup and now there is call background we can have full screen photo on caller ID one of the thing i loved about ios and it's in this too go for it don't think twice.,0.1,Positive
5,Classy product,"Wonderful camera performance if you love shooting must go for it, battery is quite good would last for a day if you are not a heavy user.. design is very good i must say overall a very good phone from #samsung",0.1,Positive
5,Wonderful,I like the product 🫶🏻,1.0,Positive
5,Super!,"Must buy

It's like robot in your ✋️",0.41666666666666663,Positive
5,Mind-blowing purchase,Superb phone with ultra fast processor....Of course the display is best and the screen size which is very handy. Battery performance is very good....Very happy with product...#PerformanceBeast,0.0,Neutral
5,Switched from iphone and i do not regret.,"Exchanged iPhone 11 for this. Worth it. Had very bad experience with Android but man this phone is buttery smooth.

No heating.
Battery is excellent.
Ui is clean and easy to use and customise.
Small and handy.
Very beautiful design.
Kudos Samsung.",0.0,Neutral
5,Fabulous!,Samsung is a classleading product. Better than apple in all aspects like camera battery feel to use flagship phone. Thanks flipkart.,0.5,Positive
4,Worth the price,"EDIT: Review after 17 months usage
There are hundreds of reviews for this device so let me get straight to the pros and cons as a normal user.
Cons:
1. Battery life is not as great as many reviewers say, I'm not a heavy user but if I'm traveling and using phone data the device doesn't even last a day. A hard reset did help improving the battery performance but still it hardly lasts a day.
2. Samsung is providing 45W charging speed for the Plus and Ultra models but only 25W for S23, this is d...
READ MORE",0.3,Positive
5,Excellent,"Overall very good phone.
if you use your mobile extensively then battery MAY disappoint you. For me battery is enough to survive whole day.

Camera is good. it will take pictures close to reality. if you are relame/poco/oppo and other Chinese phone user and planning to switch to samsung then be mindful that camera selfi will take your real photo and will not apply lipstick and makeup and you may end up hating you own face.

In performance department as well it is excellent.

while charging ph...
READ MORE",1.0,Positive
5,Best in the market!,"Waited almost 20days after prebooked Really a excellent product from Samsung,used I phone from last 4years now really enjoying using this phone
1,when compared to other flagships this phone is very less weight (so don't expect battery too much)
2.camera quality is great
3.mediam performance user ,sure 1day you can expect battery
4.little bit heating issue when updating the OS and installing 30 more apps back to back
5.face I'd and bio metric is too fast
6.Over all feeling happy when using th...
READ MORE",1.0,Positive
5,Simply awesome,"After jumping from pixel 4a and edge 30 to Samsung s23, color is fab, performance and battery are very good and improved compared to previous S series. Camera and mainly video quality beats apple.",1.0,Positive
5,Fabulous!,I absolutely loved the phone. It feels so premium and compact to hold it. The camera is just phenomenal. Brightness is the best in class. Absolute deal breaker!!,0.5,Positive
5,Great product,"I got it for 50k with emi for that price it's really good and best of the best , I was having a bit confusion when I thought of upgrading my phone. When the sale came s23 had a offer so I bought it, now Im not regretting my choice ❤️",0.8,Positive
4,Nice product,"Delivery- Ontime
Package - average
first impression - Excellent
Camera- very good
user-friendly and lot many features
Compact and solidly built.
Good battery backup

Heating issue- this is only during charging. And it is expected behavior.",0.6,Positive
5,Mind-blowing purchase,"I switched my phone after 3.5 yrs and it's really a good phone.

Good battery life for an average user like me. Display and design both are awesome. It clicks good photos.. both day and night.
The phone is really fast and smooth

Finger print scanner is also great except one or two times.
Metallic side designs is also great",0.0,Neutral
5,Terrific purchase,"Don't panic, for couple of days battery will drain very fast and phone would be heating a lot. Once updated to latest software version above issues would get resolved.
PROS: compact handy phone, call quality excellent, internet connectivity stable and fast, camera excellent, AI features, Samsung proprietary features like Galaxy watch, wallet, store, Knox support
CONS: battery will last a day on average to medium use, no charger provided in the box charging time almost 90 min for 3900 mAH b...
READ MORE",0.0,Neutral
5,Terrific purchase,"Pros-
1. Battery is surprisingly good for a compact form factor.
2. OneUI is so well polished for this S23. And excellent software update support.
3. Camera is one of the best in the industry.
4. Snapdragon 8 Gen2 is a beast. Powerful as well as efficient.

Cons-
1. Can get warm sometime.
2. Charging speed is slow at 25W, should have been 45W instead.

Verdict- Best is class (Compact True Flagship)",0.0,Neutral
5,Super!,Samsung trusted company 👌,0.41666666666666663,Positive
5,Fabulous!,"I've used it for a month now and I can say one thing for sure, This is the best phone I've used till now. I've got it for 40k after offers and exchange and I've never had a regret once. Ultra may have more advanced features, but me as a fan of handy phones, S23 feels right for me.",0.5,Positive
5,Perfect product!,"The phone is awesome,I got this by 52k.But it is worth the price.
Display is awesome
Indisplay finger print is very much responsive
Battery backup is ok for one day use
Camera performance is top notch
Portrait mode is like Dslr cameras
Night mode is also good
Videography is good
Good refresh rate
One hand phone
Only drawbacks are no charger inside the box we have to purchase separately
Charging speed is more than 1 hour to full charge.",1.0,Positive
5,Excellent,"This is the what i am waiting for. Now i am loving it all.
Camera is awesome
Battery is pretty good
Display is totally smooth
Speaker is clear and loud
It's perfect compact flagship. You must go for it.",1.0,Positive
5,Fabulous!,Battery could be better. But this is ultimately CHOTA DON. Far far better choice against iPhone. Fully powerpack and all in one. Superb phone but noticed some overheating issues..,0.5,Positive
5,Fabulous!,Overall better than any other phone except for s23ultra😉,0.5,Positive
5,Wonderful,"I purchased this phone by exchanging one plus 7t, I went to shop for purchasing one plus 11, iPhone 13 or 14 but after seeing this phone I changed my mind within less than 5 minutes, as I wanted phone with best photography, yes I am fully satisfied with camera but battery completely disappointing, I went to Dubai where I had to carry Power bank always to ensure phone does go dead, in a day I had to charge 2 times. Processor, display, camera all are outstanding. So decision is yours, if y...
READ MORE",1.0,Positive
4,Value-for-money,"the phone feel premium in hand. good design . very good display . battery is okay 5-6hrs sot. performance is top notch . camera testing pending . clicked few pictures ,sometimes greenish tint appears.

will update review after one week. I was a S20FE user before.",0.0,Neutral
5,Awesome,"Very very good phone in 20204 and best flagship phone of the 2023.
performance very smooth and soft 5/5
Camera quality woww 5 🌟
Looks and design 5 🌟
Price also good in this price range this is the best phone for Android lovers and users.",1.0,Positive
5,Awesome,"Best performance, best build quality..I'm also getting great battery life..totally worth in BBD price",1.0,Positive
5,Wonderful,Beast with small battery 🔋 💪,1.0,Positive
5,Brilliant,"I upgraded to this from Redmi Note 4, so it is a very significant upgrade for me. Phone is fast, super responsive with no lag at all which is what you expect from a Snapdragon 8 gen 2 for Galaxy. I got 256 GB variant, so I have UFS 4.0 storage. Best camera and display, design wise looks awesome with thin and even bezels. Phone is a bit small which is perfect for my small palm but that means battery is also small and gives around 6 hours of screen on time. If you are just watching downloaded v...
READ MORE",0.9,Positive
5,Classy product,One word review- A Compact Beast 😍,0.1,Positive
5,Worth every penny,"Camera is just amazing 👏
Display is Love ❤️
Battery is not that great 😒
Slightly heat 🥵",0.3,Positive
5,Wonderful,"This is really compact monster 😍 everytime feels excited to holding this phone in hand. Don't bother about battery life, it gives easily more than 1 day and there are wok around to improve the battery life - manage the performance profile switching from standard to light, and select 60hrtz refresh rate, and I am not a gamer, and hence for daily usage battery is sufficient, Samsung provides 4 years security and OS updates, camera clarity is very good, audio- cristal clear, oueUI is awesome, i...
READ MORE",1.0,Positive
5,Highly recommended,In a world of big display smart phone lovers there is a very small community that wants a small and compact phone.If you are that person go for it.You will love it in every aspect.,0.16,Positive
5,Mind-blowing purchase,Good Product,0.0,Neutral
5,Great product,Superb,0.8,Positive
5,Wonderful,"I switched from iPhone 13 to Samsung galaxy s23. If l compare it to my iPhone , It leads in photography,display, refresh rate and ties with iPhone 13 in performance.The two sectors where s23 is behind iPhone 13 are Speakers and battery life . And Lastly,both of the UI's are great .",1.0,Positive
5,Must buy!,"The best small size phone (6.1 inch display) I have used.

It's a Samsung flagship and they have got almost everything right - Fantastic cameras, Awesome AI, Amazing and Premium Display, Design, Size, Smooth and Excellent to use and to a good extent, even for high resource usage tasks. Battery consumption is also very well optimised and charges at a good speed.

The only minor improvement per me could be, a slightly higher capacity battery and faster charging.

Highly recommended S23, if you ...
READ MORE",0.0,Neutral
4,Good choice,"After almost 15 days of usage, Samsung S23 has lived up to my expectations. The obvious pros are its compact form factor and splendid display. During the initial few days of usage, the phone does get warm along the metal frame while multitasking or using heavy apps, but that has settled down now with continuous optimization. It still gets slightly warm but nothing too alarming.
One suggestion for those users who take a lot of pictures or videos is that the 128 GB may seem to be a little short...
READ MORE",0.7,Positive
4,Really Nice,Very nice phone...thought of going to iphone 15/14..but jus experience in store before buying both....u will know the difference...the AI features standout on all.,0.6,Positive
5,Wonderful,Mind blowing buttery performance and clarity in camera..best smartphone in 2k23,1.0,Positive
5,Classy product,Superb smart phone,0.1,Positive
5,Fabulous!,Best phone by Samsung..,0.5,Positive
5,Brilliant,Really great and handy phone. And i cant say any negetives on this phone so far. Decent battery and awesome butter smooth display experience with 120hz refresh rate. And great camera too,0.9,Positive
5,Classy product,"Mobile is fantastic. the best feature is its size. The camera works well, and UI experience is also good.
The only concern is its battery and heating issue, I have been using this mobile for 1 week, and the heating issue always persists. We can get the battery until 8 pm. in moderate usage. I am never playing games on mobile. Display is top notch even better than the iPhone 14 pro. S23 Phone is better in so many segments compared to iPhone 14 pro. It never hangs, even if we use so many applic...
READ MORE",0.1,Positive
5,Great product,"I purchased this phone on Flipkart GOAT sale. Got it in 47k 256 gb variant. Using it for almost a month.
1. Camera , display, performance is quite impressive.
2. I am not a heavy user and don't play games on small screen due to which i get excellent battery backup. I charge only once in a day and that too not 100%. Still i get entire day backp.

3. S23 series also got Samsung AI features so not much missing on anything which is there in S24 series.

S23 has Snapdragon 8 gen 2 processor com...
READ MORE",0.8,Positive
5,Super!,"I have been using this device for almost a year now, am just loving with device day by day❤️ especially security (knox), optimization, AI features of UI is too good..
My opinion
1. Design/ build quality: 5/5 for a compact phone
2. Performance: 5/5 not even a single issue or lag faced till now awesome optimization
3. Battery: 4/5 u can get 7.30 hours SOT with wifi and 6 hours on 5g data with one charge
4. Camera : 5/5 can beat iphone 15 too.. and it easily beats iphone 14 camera
5. Overvi...
READ MORE",0.41666666666666663,Positive
5,Simply awesome,"Must say a beautiful phone..finally happy to buy it over iphone.

Pros-
Really good camera setup.
Screen is super awesome.
I love the haptics .. best till date.
A lot of customisation.
And last u r getting a computer.. by connecting it to a monitor thru samsung dex.

Cons- only battery charging time and battery is kind of low.

Overall a lovely experience go for it..
If u r confused bw iphone and samsung go for it and u will not be disappointed. 😊",1.0,Positive
5,Best in the market!,"Writing this review after using for 6 months
Pros:
Camera quality is impressive especially Portait mode.. The quality of images are similar to DSLR camera. Phone is smooth and it works like a magic.
Cons:
As this is compact phone.. typing something needs more care.. lot of typi mistakes by using tge small keyboard.
Fingerprint doesn't work sometimes.Had to to try multiple times.
Battery drains faster..always need to carry backup or charger with you.",1.0,Positive
5,Worth every penny,One of the best phones money can buy. But you will be left wanting for bigger battery and fast charging. 8/10,0.3,Positive
5,Simply awesome,"I have been using this mobile for a while now. Here's my honest review based on my experience.

Battery Performance: The battery life on this mobile is quite impressive under moderate usage. It easily lasts a full day. However, I noticed that when using the 5G network, the battery drains heavily. This is common for all phones not a Samsung issue.

Design and Build: The slim design of the mobile is a major plus point. It fells comfortable to hold and is suitable for single hand usage. However,...
READ MORE",1.0,Positive
3,Good,"Product is good
Cons: While using cam heating issue
Battery back up less
When we bought with 70K they should provide case and charming adoptor, but no case no charging adopotor

Pros: processor, cam, display, design, looks premium.

Note: When I try to sign in some other 2 numbers also coming that means it is used one. Where ever mobile number is required it is showing 2 other numbers which is not mine. Also I have seen a very minor scratch at the top of phone. Flipkart simply cheated custom...
READ MORE",0.7,Positive
4,Really Nice,Best compact phone but there's no any update for VoNR yet. Only issue with Samsung flagships is that their fingerprint doesn't work well with any tempered glass.,0.6,Positive
5,Brilliant,"It's a great phone to buy if u are looking for compact phone, but dont do the same mistake as I did . buy a thin slim case to enjoy the phones slim bezels . I bought a armored case and now besels looks thick",0.9,Positive
5,Simply awesome,"Pros
1)CAMERA- 5 out of 5. The ultrawide camera can get a little work done because in some environment photos seems a little dark then main camera.
2)DISPLAY- 5 OUT 5. The display is stunning and that 120hz is criminally smooth.
3)BATTERY- 4.5 out of 5. 3900mah feels good Enough for me .But a little bit more mah and it would me much appreciated.
4)SOUND- 4 OUT OF 5. With dolby atmos stereo speakers sounds great. But the bass seems a little low than its bigger sibling s23+.
5)STORAGE AND RAM...
READ MORE",1.0,Positive
4,Nice product,"After using for about 1 month; its a fantastic phone
Rather blabbering, i will tell the key points
1. No heating issues
2. Great battery backup; lasts upto 1 day on moderate usage
3. Awesome display and its feel
4. Works flawlessly with galaxy watch 4 and buds 2
5. No lagging
6. Easy to hold in hands
7. Knox is best
8. Camera's potrait and zoom pictures are excellent

But concern is that hope Samsung doesn't slow it down on future updates so as to promote newer galaxies",0.6,Positive
4,Really Nice,"Good,Compact, more battery then expected, best for normal use, better than iPhone 13 or 14, Android has much more power and customization as compared to any other OS. In this scenario samsung s23 is best.",0.6,Positive
4,Very Good,"Nice phone , handy , power pack , good ui, timely update",0.9099999999999999,Positive
4,Delightful,Good but battery not good,1.0,Positive
4,Value-for-money,Awesome product from Samsung. Love it 😀 😍,0.0,Neutral
5,Great product,"This time samsung has done great job.
Top notch processing
Top noth Camera
Good battery backup
Premium looks
Best UI in android world",0.8,Positive
5,Super!,"Long term review, moving from apple to samsung

Battery is great for normal usage. For gamers or heavy usage, its good but wont last whole day probably.
Camera is good.
Gameplay(bgmi/genshin) great. Wont lag much, might see some frame drops in bgmi customs otherwise no.
Look and feel is very premium especially for the green color.
Compared to apple
120 refresh rate is great.
We have telephoto zoom.
Comparable battery life.
No lags while using the phone.

Cons:
UI can use some improvements.
P...
READ MORE",0.41666666666666663,Positive
5,Awesome,"Camera and overall features are nice. If you are into photography, can download Expert RAW app by Samsung and try to enhance your skills. Night clicks are also coming out quite good. Processor is superfast. Intensive usage is leading to heating but not into an alarming condition. But bit heating is there while you are going all out. Overall size is quite handy which I admire a lot. But the major drawback is the battery which is not upto the mark comparing to I Phone 14.",1.0,Positive
5,Classy product,"Switch from Pixel 7,before that from iPhone 13. My decision of switching was 💯 % correct.If samsung ditched SD chipset in smaller S series than that will be a huge bummer 😔. So far so good but SD chipset in S23 is the original matchmaker.I don't know about Exynos, let's see in coming years. Samsung update policy will keep it afresh I guess !",0.1,Positive
5,Wonderful,"The Samsung Galaxy S23 is a true masterpiece! The moment I held it in my hands, I knew I was in for a treat. The 6.1-inch Dynamic AMOLED display is simply breathtaking, with colors that pop and a level of detail that's hard to believe. The 120Hz refresh rate makes scrolling and gaming incredibly smooth, and the HDR10+ support brings videos to life like never before.

But it's not just about looks - the S23 also packs a punch when it comes to performance. The 3900mAh battery easily lasts a ful...
READ MORE",1.0,Positive
5,Worth every penny,Excellent 👌,0.3,Positive
5,Worth every penny,The performance is excellent..good battery backup also..easily getting one day. Camara quality and zooming is also outstanding . One demerit i noticed about the camera is that some times after processing the photos tends to over saturate.,0.3,Positive
5,Simply awesome,Everything perfect if you keep your settings rightly,1.0,Positive
1,Waste of money!,All are good but fingerprint sensor not working properly,-0.25,Negative
5,Classy product,I was using iPhone for a long time while switching back to Android I had my doubts but this phone absolutely crush the iphone last I used was 12 pro and got 14 pro for my friend well i still don't think it can go toe to toe against 14 pro but other than that it will be absolute winner in camera display sound battery backup and now there is call background we can have full screen photo on caller ID one of the thing i loved about ios and it's in this too go for it don't think twice.,0.1,Positive
5,Brilliant,Excellent compact flagship from Samsung. Battery life is very good. The Snapdragon 8 Gen 2 runs cool. Will get updates till Android 17. Camera is great. Till now I have not faced any blur issue. Overall an excellent product from Samsung,0.9,Positive
5,Terrific purchase,"The new DEX mode in s23 takes us to another dimension, which is even cool with the phone touch pad. Felt some lag using the touch pad in dex mode wirelessly.",0.0,Neutral
5,Awesome,"Honest Review after using 1 month_
Pros:
Look and build quality is definitely premium. You feel when you unbox and hold the product.
Display and touch are just awesome.
Camera quality is fantastic and better than iPhone 13 or iPhone 14. Night mode image is also good.
Power full Snapdragon processer
Fast fingerprint
High brightness - No issue in outdoor.
AI Features are available
Gaming is OK. I am not a big gamer.

Cons:
Sounds quality is Ok but not better than the iPhone. I have an iPhone ...
READ MORE",1.0,Positive
5,Great product,"Camera is Outstanding
It's far Better than IPhone camera
Samsung One UI 6.1 is so refine Operating system
Big Fan of Samsung",0.8,Positive
5,Highly recommended,Nice,0.16,Positive
5,Best in the market!,Writing this review after 15days of usage. The phone is good with great performance and the camera is just brilliant. Night photography is just lit. Top nothch display. Over all satisfied but the battery could have been better.,1.0,Positive
5,Simply awesome,"ABSOLUTE BEAST.

🌟🌟🌟🌟🌟
Camera, display, performance, design and build quality, apart from fast charging everything is outstanding",1.0,Positive
5,Perfect product!,"The phone is gonna stand trial by fire. Minimum 5-6 years is the limit that I will use, rest the samsung will decide
Highly recommended for people who want to invest rather than purchase a new year every year or two.",1.0,Positive
5,Mind-blowing purchase,Very good phone but pricing is a bit higher. Battery backup is above average but samsung needs to improve changing technology. 15w charger takes almost 90 minutes but 25w also takes 75-80 min from 0-100. Camera is awesome. RAM Management is fabulous. Heating issue after some heavy tasks and even after using 10 min of camera app. Samsung needs to fix it with software update.,0.0,Neutral
5,Classy product,"So I have used this for almost 2 months now. It's my first Samsung device, I switched from OnePlus to this so my biggest concern was the battery backup and the charging.
As per the battery size being small in this device the back up is very commendable easily works for complete day with high screen on time.
The display is super amazing and camera quality is at par with flagship devices.
One drawback is the charging speed which is average as compared to my previous super fast charging.
The 6 i...
READ MORE",0.1,Positive
5,Worth every penny,"Its Great looking, amazing performance, Great camera, Gorgeous Screen. If you think that you will feel this phone is small after shifting from a 6.4in phone then its not true it is just great and comfortable.

The only thing that will bother you is if you are shifting from a high battery capacity phone of 6000 or 7000mh. You will feel that the battery drains a bit faster comparatively. However it has good charging time so if battery is not a concern 100% buy it..

Don't buy if goes above 50k",0.3,Positive
5,Wonderful,Good,1.0,Positive
4,Good choice,"After almost 15 days of usage, Samsung S23 has lived up to my expectations. The obvious pros are its compact form factor and splendid display. During the initial few days of usage, the phone does get warm along the metal frame while multitasking or using heavy apps, but that has settled down now with continuous optimization. It still gets slightly warm but nothing too alarming.
One suggestion for those users who take a lot of pictures or videos is that the 128 GB may seem to be a little short...
READ MORE",0.7,Positive
5,Excellent,"Overall very good phone.
if you use your mobile extensively then battery MAY disappoint you. For me battery is enough to survive whole day.

Camera is good. it will take pictures close to reality. if you are relame/poco/oppo and other Chinese phone user and planning to switch to samsung then be mindful that camera selfi will take your real photo and will not apply lipstick and makeup and you may end up hating you own face.

In performance department as well it is excellent.

while charging ph...
READ MORE",1.0,Positive
5,Brilliant,Android beast,0.9,Positive
4,Worth the money,"Very good mobile, battery and camera need some improvement, but performance top notch",0.3,Positive
4,Good choice,Good phone,0.7,Positive
5,Super!,Worth 💓,0.41666666666666663,Positive
5,Perfect product!,This time samsung made very good product..battery optimization is ultimate...display no words to expalin...over all very goood product..i m very happy with this phone..,1.0,Positive
4,Good quality product,The camera quality of S20 is better than S23. Love the sleek design and performance,0.7,Positive
1,Horrible,"Never trust on Flipkart reviews
Worst mobile phone ever seen.
😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡
Too much heating issue
Battery charge Last only 3.3 hrs for heavy use
Don't buy...
don't waste your Hard earn money 💰💰",-1.0,Negative
2,Bad quality,Mobile performance is good but has serious heating issues. Always warm even with normal use.,-0.6999999999999998,Negative
5,Simply awesome,"Loved the version...
The camera is top notch, and has excellent performance....",1.0,Positive
5,Awesome,Good Phone camera superb,1.0,Positive
5,Best in the market!,GREAT PHONE WITH BEST CAMERA,1.0,Positive
5,Worth every penny,"As you know its a Vivo V series phone, the performance is good at this segment.
But this time cameras 📸📸 have been improved by Vivo resulting to getting outstanding photos..
Battery is also good, lasts a day moderate usage..
Display is also good ...
Slim and light weight..
Overall a beast product....",0.3,Positive
4,Nice product,Overall above average performance but don't expect smoothness and camera sharpness as from other premium brands high end phones..,0.6,Positive
5,Fabulous!,"Awesome camera quality.. loved it.. 😍
Worth for money",0.5,Positive
4,Wonderful,"Camera, performance ,looks, display are very good.
Duel stereo speakers sound is awesome.
Being 5500mah battery should not giving equal back up like other mobile of same capacity battery. Wireless charging and IR blaster are not available in this mobile😒😒. Overall 4.6 out of 5 from me.",1.0,Positive
5,Highly recommended,"Excellent Phone, Nice display and performance..",0.16,Positive
5,Fabulous!,Good camera and phone,0.5,Positive
4,Worth the money,Heating issue with this phone.. excellent photos.. but phone heat very Bradley while takes photos... Be careful before buying,0.3,Positive
5,Simply awesome,Super Camera. Great DSLR like picture. Great design and Good performance. Good Battery back up. Overall all 10/10. Just go for it 👍,1.0,Positive
4,Very good camera centric smartphone,"Excellent camera smartphone in this price range. Display is also very good. I reduced one star because, haptic feedback is not good and absence of Dolby atoms make a big difference. it doesn't feel like it as stereo speakers.
My opinion is those who are looking for good camera phone, definitely can consider this Vivo v40 pro model",0.45499999999999996,Positive
5,Worth every penny,"Portrait is master level...performance is smoother than butter...no heating issue...very slim design...after using realme I'm satisfied with this design... display size is huge and quality is excellent...sound is loud...

Battery is good (average), I can spend my whole duty time, don't need to charge...after coming back to room it needed to get charged....

Overall experience is excellent...I'm satisfied with the product under 50k....",0.3,Positive
4,Nice product,"Value for money,Overall excellent camera performance,but lacking consistency in some scenarios. Battery and perfomance side too are brilliant ..",0.6,Positive
5,Classy product,Best for photography 😍,0.1,Positive
